ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2018-128363,13/08/2018,DC-12850,Consumidor,Brasil,Cachoeira,Bahia,FUR-FU-10003268,Decoração,Furnishings,31.984
CA-2018-128363,13/08/2018,DC-12850,Consumidor,Brasil,Mallet,Paraná,OFF-EN-10003845,Papelaria,Envelopes,14.76
CA-2018-128363,13/08/2018,DC-12850,Consumidor,Brasil,Rosário do Catete,Sergipe,FUR-CH-10002073,Decoração,Chairs,423.648
CA-2016-126669,07/11/2016,DO-13645,Consumidor,Brasil,Santa Tereza,Rio Grande do Sul,OFF-PA-10001357,Papelaria,Paper,76.64
US-2016-118766,15/10/2016,LS-16975,Home Office,Brasil,Buriti Bravo,Maranhão,OFF-EN-10001415,Papelaria,Envelopes,4.464
US-2016-118766,15/10/2016,LS-16975,Home Office,Brasil,Itaiópolis,Santa Catarina,OFF-BI-10002813,Papelaria,Binders,3.96
CA-2017-112585,30/07/2017,RW-19630,Corporate,Brasil,Goianá,Minas Gerais,OFF-AP-10003849,Papelaria,Appliances,715.64
CA-2017-149762,03/12/2017,RD-19720,Consumidor,Brasil,Dona Emma,Santa Catarina,FUR-TA-10004147,Decoração,Tables,268.704
CA-2017-149762,03/12/2017,RD-19720,Consumidor,Brasil,Cumaru,Pernambuco,OFF-AR-10001662,Papelaria,Art,21.92
CA-2017-149762,03/12/2017,RD-19720,Consumidor,Brasil,Aripuanã,Mato Grosso,OFF-ST-10001558,Papelaria,Storage,48.72
CA-2017-149762,03/12/2017,RD-19720,Consumidor,Brasil,Alecrim,Rio Grande do Sul,FUR-BO-10001337,Decoração,Bookcases,205.666
CA-2017-167605,28/04/2017,RB-19570,Consumidor,Brasil,Presidente Tancredo Neves,Bahia,FUR-FU-10001602,Decoração,Furnishings,30.344
US-2018-105697,25/08/2018,JE-15715,Consumidor,Brasil,São Carlos,São Paulo,OFF-ST-10003996,Papelaria,Storage,25.696
CA-2018-165323,17/06/2018,SR-20740,Home Office,Brasil,Salto do Itararé,Paraná,TEC-MA-10003673,Aparelhos,Machines,3404.5
CA-2018-165323,17/06/2018,SR-20740,Home Office,Brasil,São Mateus do Maranhão,Maranhão,TEC-AC-10004992,Aparelhos,Accessories,101.34
CA-2016-110891,20/11/2016,PO-19195,Home Office,Brasil,Conceição do Mato Dentro,Minas Gerais,FUR-CH-10002880,Decoração,Chairs,344.372
CA-2018-100783,04/09/2018,JK-16120,Home Office,Brasil,Emilianópolis,São Paulo,OFF-AR-10000380,Papelaria,Art,30.384
CA-2016-152513,04/07/2016,JP-16135,Home Office,Brasil,Santa Teresinha,Paraíba,OFF-BI-10002706,Papelaria,Binders,22.848
CA-2018-139822,15/09/2018,Dp-13240,Home Office,Brasil,Axixá,Maranhão,OFF-ST-10000943,Papelaria,Storage,38.62
CA-2018-139822,15/09/2018,Dp-13240,Home Office,Brasil,Governador Nunes Freire,Maranhão,TEC-AC-10001090,Aparelhos,Accessories,59.98
CA-2018-107713,13/03/2018,JB-16000,Consumidor,Brasil,Morro do Pilar,Minas Gerais,OFF-BI-10002026,Papelaria,Binders,174.3
CA-2018-134096,24/09/2018,PP-18955,Home Office,Brasil,Caiana,Minas Gerais,TEC-PH-10000526,Aparelhos,Phones,383.96
CA-2018-134096,24/09/2018,PP-18955,Home Office,Brasil,São Félix do Araguaia,Mato Grosso,OFF-BI-10004002,Papelaria,Binders,15.57
CA-2017-125843,13/08/2017,RF-19840,Consumidor,Brasil,Santa Cruz do Xingu,Mato Grosso,OFF-BI-10002309,Papelaria,Binders,22.32
CA-2017-125843,13/08/2017,RF-19840,Consumidor,Brasil,Tocos do Moji,Minas Gerais,OFF-LA-10003923,Papelaria,Labels,103.6
CA-2018-120404,20/11/2018,KH-16330,Corporate,Brasil,Santa Efigênia de Minas,Minas Gerais,TEC-AC-10003433,Aparelhos,Accessories,2.97
CA-2018-120404,20/11/2018,KH-16330,Corporate,Brasil,Planalto,São Paulo,TEC-PH-10001363,Aparelhos,Phones,569.99
CA-2018-120404,20/11/2018,KH-16330,Corporate,Brasil,Campina Grande do Sul,Paraná,FUR-FU-10000820,Decoração,Furnishings,50.97
CA-2018-167549,25/07/2018,EM-14200,Home Office,Brasil,Juru,Paraíba,FUR-TA-10004767,Decoração,Tables,298.116
CA-2017-120082,25/03/2017,DK-12835,Corporate,Brasil,Querência,Mato Grosso,OFF-AR-10001955,Papelaria,Art,59.52
US-2017-168095,15/07/2017,MC-17425,Corporate,Brasil,Dona Francisca,Rio Grande do Sul,FUR-CH-10004886,Decoração,Chairs,230.28
US-2017-168095,15/07/2017,MC-17425,Corporate,Brasil,Humberto de Campos,Maranhão,OFF-PA-10003641,Papelaria,Paper,105.52
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Carapebus,Rio de Janeiro,OFF-EN-10003134,Papelaria,Envelopes,23.36
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,São Miguel do Gostoso,Rio Grande do Norte,TEC-PH-10002564,Aparelhos,Phones,71.976
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Monte Alegre de Sergipe,Sergipe,OFF-PA-10003893,Papelaria,Paper,8.56
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Rialma,Goiás,OFF-BI-10000174,Papelaria,Binders,13.92
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Paulicéia,São Paulo,OFF-AP-10001058,Papelaria,Appliances,2518.29
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Trajano de Moraes,Rio de Janeiro,OFF-ST-10001496,Papelaria,Storage,540.57
CA-2018-166093,17/08/2018,RW-19540,Corporate,Brasil,Xinguara,Pará,OFF-BI-10004230,Papelaria,Binders,221.056
CA-2017-146325,14/12/2017,DS-13180,Corporate,Brasil,Ponte Alta,Santa Catarina,FUR-CH-10001146,Decoração,Chairs,81.424
CA-2017-146325,14/12/2017,DS-13180,Corporate,Brasil,Itapetininga,São Paulo,OFF-ST-10001590,Papelaria,Storage,134.8
CA-2018-134194,25/12/2018,GA-14725,Consumidor,Brasil,Jaborandi,São Paulo,OFF-BI-10003684,Papelaria,Binders,39.582
CA-2018-134194,25/12/2018,GA-14725,Consumidor,Brasil,Cutias,Amapá,OFF-SU-10000946,Papelaria,Supplies,44.688
CA-2018-134194,25/12/2018,GA-14725,Consumidor,Brasil,Novo Mundo,Mato Grosso,OFF-AR-10001615,Papelaria,Art,31.744
CA-2018-134194,25/12/2018,GA-14725,Consumidor,Brasil,Ibicoara,Bahia,OFF-BI-10001597,Papelaria,Binders,40.98
CA-2018-134194,25/12/2018,GA-14725,Consumidor,Brasil,São Jorge do Ivaí,Paraná,OFF-BI-10001116,Papelaria,Binders,3.168
CA-2015-131009,01/03/2015,SC-20380,Consumidor,Brasil,Tupãssi,Paraná,OFF-FA-10004395,Papelaria,Fasteners,18.84
CA-2015-131009,01/03/2015,SC-20380,Consumidor,Brasil,Pato Branco,Paraná,FUR-CH-10001270,Decoração,Chairs,362.25
CA-2015-131009,01/03/2015,SC-20380,Consumidor,Brasil,Chapada Gaúcha,Minas Gerais,FUR-FU-10001095,Decoração,Furnishings,63.552
CA-2015-131009,01/03/2015,SC-20380,Consumidor,Brasil,São Domingos do Azeitão,Maranhão,OFF-ST-10001469,Papelaria,Storage,129.552
CA-2016-145814,19/11/2016,KD-16345,Consumidor,Brasil,Santana do Paraíso,Minas Gerais,OFF-BI-10003196,Papelaria,Binders,5.984
CA-2016-145814,19/11/2016,KD-16345,Consumidor,Brasil,Bento Gonçalves,Rio Grande do Sul,TEC-PH-10002200,Aparelhos,Phones,861.76
CA-2015-138359,01/04/2015,KH-16330,Corporate,Brasil,Barbosa Ferraz,Paraná,OFF-ST-10000636,Papelaria,Storage,66.96
CA-2015-138359,01/04/2015,KH-16330,Corporate,Brasil,Japi,Rio Grande do Norte,OFF-BI-10000145,Papelaria,Binders,6.24
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Garanhuns,Pernambuco,FUR-CH-10001190,Decoração,Chairs,435.168
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Vereda,Bahia,OFF-FA-10002780,Papelaria,Fasteners,14.9
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Perdigão,Minas Gerais,OFF-AP-10004052,Papelaria,Appliances,15.8
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Humaitá,Amazonas,FUR-FU-10004666,Decoração,Furnishings,72.9
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Viçosa,Rio Grande do Norte,FUR-TA-10004086,Decoração,Tables,206.352
CA-2018-131807,05/10/2018,GG-14650,Corporate,Brasil,Coronel Ezequiel,Rio Grande do Norte,TEC-PH-10000702,Aparelhos,Phones,7.992
CA-2018-104864,18/11/2018,JS-15685,Corporate,Brasil,Cacique Doble,Rio Grande do Sul,OFF-ST-10002301,Papelaria,Storage,81.36
CA-2018-104864,18/11/2018,JS-15685,Corporate,Brasil,Ribeirão dos Índios,São Paulo,OFF-BI-10001636,Papelaria,Binders,20.232
CA-2018-104864,18/11/2018,JS-15685,Corporate,Brasil,Patos do Piauí,Piauí,OFF-AP-10002684,Papelaria,Appliances,389.056
CA-2018-104864,18/11/2018,JS-15685,Corporate,Brasil,Fagundes Varela,Rio Grande do Sul,OFF-PA-10004609,Papelaria,Paper,20.736
CA-2018-104864,18/11/2018,JS-15685,Corporate,Brasil,Iaras,São Paulo,OFF-PA-10003309,Papelaria,Paper,41.472
CA-2016-138219,23/03/2016,BP-11095,Corporate,Brasil,Piracema,Minas Gerais,OFF-PA-10000380,Papelaria,Paper,33.36
CA-2017-157707,10/10/2017,CC-12610,Corporate,Brasil,Tamboara,Paraná,FUR-BO-10001567,Decoração,Bookcases,90.882
CA-2017-157707,10/10/2017,CC-12610,Corporate,Brasil,Simonésia,Minas Gerais,TEC-PH-10002583,Aparelhos,Phones,15.992
CA-2017-157707,10/10/2017,CC-12610,Corporate,Brasil,Conquista D'Oeste,Mato Grosso,FUR-CH-10004853,Decoração,Chairs,120.784
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Uirapuru,Goiás,TEC-PH-10003580,Aparelhos,Phones,519.792
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Senador Salgado Filho,Rio Grande do Sul,TEC-AC-10004227,Aparelhos,Accessories,31.176
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Fama,Minas Gerais,OFF-PA-10002787,Papelaria,Paper,10.368
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,São Pedro do Paraná,Paraná,OFF-BI-10003981,Papelaria,Binders,2.724
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Rodeiro,Minas Gerais,FUR-FU-10001488,Decoração,Furnishings,254.352
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Piratini,Rio Grande do Sul,OFF-BI-10003727,Papelaria,Binders,3.762
US-2016-126753,16/08/2016,SP-20860,Corporate,Brasil,Soledade,Rio Grande do Sul,OFF-PA-10000130,Papelaria,Paper,10.272
CA-2015-166051,31/05/2015,JK-15625,Consumidor,Brasil,Santana do Piauí,Piauí,TEC-PH-10002680,Aparelhos,Phones,659.97
CA-2015-166051,31/05/2015,JK-15625,Consumidor,Brasil,Sentinela do Sul,Rio Grande do Sul,TEC-PH-10002538,Aparelhos,Phones,113.73
CA-2016-113040,27/08/2016,CC-12100,Home Office,Brasil,São José do Divino,Minas Gerais,OFF-BI-10001249,Papelaria,Binders,5.104
CA-2015-103800,03/01/2015,DP-13000,Consumidor,Brasil,Massaranduba,Santa Catarina,OFF-PA-10000174,Papelaria,Paper,16.448
CA-2015-113383,10/09/2015,SF-20065,Consumidor,Brasil,Poço Dantas,Paraíba,OFF-AP-10004532,Papelaria,Appliances,81.92
CA-2015-113383,10/09/2015,SF-20065,Consumidor,Brasil,Nossa Senhora de Lourdes,Sergipe,FUR-FU-10001986,Decoração,Furnishings,254.9
CA-2018-152499,22/01/2018,EH-13765,Corporate,Brasil,Janaúba,Minas Gerais,OFF-FA-10002975,Papelaria,Fasteners,15.12
CA-2018-152499,22/01/2018,EH-13765,Corporate,Brasil,Ibema,Paraná,OFF-AR-10003481,Papelaria,Art,7.872
CA-2017-151498,21/04/2017,DN-13690,Consumidor,Brasil,Crixás,Goiás,OFF-BI-10004967,Papelaria,Binders,8.32
CA-2017-137939,20/07/2017,PJ-19015,Consumidor,Brasil,Glaucilândia,Minas Gerais,TEC-PH-10003589,Aparelhos,Phones,89.95
US-2017-117793,23/08/2017,MA-17560,Home Office,Brasil,Volta Redonda,Rio de Janeiro,OFF-LA-10002945,Papelaria,Labels,25.2
US-2017-117793,23/08/2017,MA-17560,Home Office,Brasil,Barra de Guabiraba,Pernambuco,OFF-LA-10003537,Papelaria,Labels,37.59
US-2017-117793,23/08/2017,MA-17560,Home Office,Brasil,Araguacema,Tocantins,OFF-ST-10002406,Papelaria,Storage,14.97
US-2017-117793,23/08/2017,MA-17560,Home Office,Brasil,Livramento de Nossa Senhora,Bahia,TEC-AC-10003433,Aparelhos,Accessories,1.98
CA-2017-133872,14/06/2017,VM-21835,Consumidor,Brasil,Feliz Natal,Mato Grosso,OFF-BI-10002082,Papelaria,Binders,39.936
CA-2017-133872,14/06/2017,VM-21835,Consumidor,Brasil,Arroio do Tigre,Rio Grande do Sul,TEC-AC-10000521,Aparelhos,Accessories,18.464
US-2016-165743,20/11/2016,MM-18055,Consumidor,Brasil,Quixabá,Paraíba,OFF-BI-10001982,Papelaria,Binders,4.896
US-2016-165743,20/11/2016,MM-18055,Consumidor,Brasil,São Gonçalo do Piauí,Piauí,FUR-BO-10002268,Decoração,Bookcases,145.764
US-2016-165743,20/11/2016,MM-18055,Consumidor,Brasil,Serra da Raiz,Paraíba,OFF-BI-10001758,Papelaria,Binders,9.612
US-2018-105998,03/11/2018,CR-12580,Home Office,Brasil,João Dourado,Bahia,TEC-AC-10004469,Aparelhos,Accessories,199.75
US-2018-105998,03/11/2018,CR-12580,Home Office,Brasil,Santa Luz,Piauí,FUR-TA-10001095,Decoração,Tables,1673.184
US-2015-148194,04/05/2015,BS-11365,Corporate,Brasil,Balneário Arroio do Silva,Santa Catarina,FUR-FU-10001852,Decoração,Furnishings,12.18
US-2015-148194,04/05/2015,BS-11365,Corporate,Brasil,Guarujá do Sul,Santa Catarina,OFF-AP-10000696,Papelaria,Appliances,57.68
US-2016-151407,08/11/2016,RD-19585,Consumidor,Brasil,Cortês,Pernambuco,TEC-PH-10003885,Aparelhos,Phones,263.96
CA-2016-110870,12/12/2016,KD-16270,Consumidor,Brasil,Presidente Olegário,Minas Gerais,TEC-AC-10002926,Aparelhos,Accessories,299.94
CA-2016-110870,12/12/2016,KD-16270,Consumidor,Brasil,Caiçara,Paraíba,OFF-SU-10001225,Papelaria,Supplies,25.76
CA-2015-143210,01/12/2015,AA-10645,Consumidor,Brasil,Muniz Freire,Espírito Santo,TEC-PH-10004434,Aparelhos,Phones,271.9
CA-2015-143210,01/12/2015,AA-10645,Consumidor,Brasil,Novo Tiradentes,Rio Grande do Sul,FUR-FU-10003878,Decoração,Furnishings,45.84
CA-2015-143210,01/12/2015,AA-10645,Consumidor,Brasil,Taperoá,Paraíba,FUR-FU-10002268,Decoração,Furnishings,9.82
CA-2017-139808,07/10/2017,MC-18100,Consumidor,Brasil,Nova Iguaçu de Goiás,Goiás,OFF-FA-10001883,Papelaria,Fasteners,93.36
CA-2016-110863,17/11/2016,AA-10645,Consumidor,Brasil,Tanque d'Arca,Alagoas,OFF-ST-10002756,Papelaria,Storage,541.24
CA-2016-110863,17/11/2016,AA-10645,Consumidor,Brasil,Nova Fátima,Bahia,OFF-PA-10000474,Papelaria,Paper,106.32
CA-2016-110863,17/11/2016,AA-10645,Consumidor,Brasil,Pavão,Minas Gerais,FUR-CH-10002073,Decoração,Chairs,1323.9
CA-2015-127859,17/03/2015,QJ-19255,Corporate,Brasil,Além Paraíba,Minas Gerais,OFF-PA-10003641,Papelaria,Paper,126.624
US-2016-136427,20/06/2016,JM-16195,Consumidor,Brasil,Santa Terezinha,Mato Grosso,TEC-PH-10002070,Aparelhos,Phones,125.944
CA-2018-120168,25/05/2018,TB-21625,Consumidor,Brasil,Curitiba,Paraná,OFF-BI-10004519,Papelaria,Binders,663.92
CA-2018-120168,25/05/2018,TB-21625,Consumidor,Brasil,Rondinha,Rio Grande do Sul,TEC-AC-10002167,Aparelhos,Accessories,120.0
CA-2018-120168,25/05/2018,TB-21625,Consumidor,Brasil,Cabixi,Rondônia,OFF-FA-10000936,Papelaria,Fasteners,3.29
CA-2018-120168,25/05/2018,TB-21625,Consumidor,Brasil,Aparecida,São Paulo,FUR-FU-10000732,Decoração,Furnishings,18.84
US-2015-131870,09/09/2015,NF-18595,Home Office,Brasil,Itacarambi,Minas Gerais,FUR-FU-10002501,Decoração,Furnishings,60.672
US-2015-131870,09/09/2015,NF-18595,Home Office,Brasil,Mairipotaba,Goiás,OFF-AR-10000634,Papelaria,Art,30.816
CA-2018-114804,17/10/2018,BF-11020,Corporate,Brasil,Águas Frias,Santa Catarina,TEC-PH-10001700,Aparelhos,Phones,52.792
CA-2018-167227,02/11/2018,NP-18670,Consumidor,Brasil,Solidão,Pernambuco,OFF-AP-10001962,Papelaria,Appliances,83.9
CA-2018-167227,02/11/2018,NP-18670,Consumidor,Brasil,Fortaleza de Minas,Minas Gerais,OFF-PA-10001838,Papelaria,Paper,11.76
CA-2015-129189,21/07/2015,HM-14860,Corporate,Brasil,Joca Claudino,Paraíba,OFF-AP-10000124,Papelaria,Appliances,4.992
CA-2015-129189,21/07/2015,HM-14860,Corporate,Brasil,Ituaçu,Bahia,OFF-EN-10003567,Papelaria,Envelopes,87.92
CA-2015-129189,21/07/2015,HM-14860,Corporate,Brasil,São João da Baliza,Roraima,FUR-CH-10004997,Decoração,Chairs,657.93
CA-2015-129189,21/07/2015,HM-14860,Corporate,Brasil,Araputanga,Mato Grosso,OFF-BI-10000494,Papelaria,Binders,1.044
CA-2016-132465,11/09/2016,DM-13525,Corporate,Brasil,Casserengue,Paraíba,FUR-FU-10000277,Decoração,Furnishings,210.68
CA-2016-132465,11/09/2016,DM-13525,Corporate,Brasil,Valparaíso,São Paulo,OFF-ST-10003641,Papelaria,Storage,78.8
CA-2016-132465,11/09/2016,DM-13525,Corporate,Brasil,Ipixuna do Pará,Pará,TEC-AC-10001998,Aparelhos,Accessories,19.99
CA-2016-132465,11/09/2016,DM-13525,Corporate,Brasil,Bom Jesus do Tocantins,Pará,OFF-ST-10001932,Papelaria,Storage,772.68
CA-2017-166373,21/10/2017,JF-15565,Consumidor,Brasil,Dona Emma,Santa Catarina,TEC-AC-10002323,Aparelhos,Accessories,106.08
CA-2017-158806,07/01/2017,NM-18520,Consumidor,Brasil,Graça,Ceará,FUR-FU-10004270,Decoração,Furnishings,23.076
CA-2017-158806,07/01/2017,NM-18520,Consumidor,Brasil,Nazaré,Tocantins,OFF-PA-10004621,Papelaria,Paper,25.92
CA-2016-119690,25/06/2016,MV-17485,Consumidor,Brasil,Ivolândia,Goiás,OFF-PA-10001019,Papelaria,Paper,47.952
CA-2016-119690,25/06/2016,MV-17485,Consumidor,Brasil,Timbiras,Maranhão,OFF-BI-10000201,Papelaria,Binders,0.984
CA-2016-119690,25/06/2016,MV-17485,Consumidor,Brasil,Missão Velha,Ceará,FUR-FU-10004587,Decoração,Furnishings,75.384
CA-2016-119690,25/06/2016,MV-17485,Consumidor,Brasil,Igaporã,Bahia,OFF-LA-10001613,Papelaria,Labels,4.608
CA-2016-153738,20/09/2016,AG-10270,Consumidor,Brasil,Santa Filomena,Piauí,OFF-BI-10001308,Papelaria,Binders,37.68
CA-2018-169012,10/07/2018,BF-11275,Corporate,Brasil,Santana do São Francisco,Sergipe,OFF-AP-10003278,Papelaria,Appliances,41.91
CA-2018-109393,30/06/2018,JC-15775,Consumidor,Brasil,Itapevi,São Paulo,FUR-BO-10003966,Decoração,Bookcases,435.999
CA-2018-121489,21/08/2018,CM-11815,Corporate,Brasil,Novo Airão,Amazonas,FUR-CH-10004698,Decoração,Chairs,388.704
CA-2018-121489,21/08/2018,CM-11815,Corporate,Brasil,Alagoa,Minas Gerais,OFF-ST-10000025,Papelaria,Storage,572.58
CA-2018-121489,21/08/2018,CM-11815,Corporate,Brasil,Passagem,Paraíba,TEC-AC-10000682,Aparelhos,Accessories,33.18
US-2018-133081,11/03/2018,PV-18985,Home Office,Brasil,João Lisboa,Maranhão,TEC-AC-10001772,Aparelhos,Accessories,63.88
US-2018-133081,11/03/2018,PV-18985,Home Office,Brasil,Abaeté,Minas Gerais,FUR-FU-10001379,Decoração,Furnishings,26.72
CA-2018-165008,15/09/2018,DO-13645,Consumidor,Brasil,Coxixola,Paraíba,OFF-BI-10002794,Papelaria,Binders,295.056
CA-2017-145611,20/09/2017,HA-14905,Consumidor,Brasil,Miranda do Norte,Maranhão,OFF-AP-10001005,Papelaria,Appliances,393.25
CA-2017-113600,15/12/2017,SH-20395,Consumidor,Brasil,Arvorezinha,Rio Grande do Sul,OFF-BI-10000201,Papelaria,Binders,2.214
CA-2018-130834,03/11/2018,JM-16195,Consumidor,Brasil,São Gotardo,Minas Gerais,OFF-PA-10003673,Papelaria,Paper,16.272
CA-2017-168543,03/07/2017,DK-13225,Corporate,Brasil,Senador Pompeu,Ceará,OFF-AP-10000938,Papelaria,Appliances,706.86
CA-2015-144974,26/09/2015,CM-12715,Corporate,Brasil,São Bento do Una,Pernambuco,OFF-BI-10003274,Papelaria,Binders,5.97
CA-2015-144974,26/09/2015,CM-12715,Corporate,Brasil,Nazarezinho,Paraíba,FUR-FU-10001095,Decoração,Furnishings,21.184
CA-2015-144974,26/09/2015,CM-12715,Corporate,Brasil,Ituberá,Bahia,OFF-AP-10001492,Papelaria,Appliances,41.376
CA-2015-109904,14/07/2015,BF-10975,Corporate,Brasil,Itaú,Rio Grande do Norte,OFF-AR-10004999,Papelaria,Art,17.94
CA-2018-152205,28/09/2018,SF-20965,Corporate,Brasil,Itatira,Ceará,OFF-BI-10004094,Papelaria,Binders,2.655
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Doutor Ricardo,Rio Grande do Sul,OFF-ST-10001490,Papelaria,Storage,892.35
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Viadutos,Rio Grande do Sul,FUR-BO-10004695,Decoração,Bookcases,307.666
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Formosa do Sul,Santa Catarina,OFF-ST-10000736,Papelaria,Storage,728.82
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Itapecerica,Minas Gerais,OFF-BI-10001617,Papelaria,Binders,41.36
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Palestina de Goiás,Goiás,TEC-PH-10003589,Aparelhos,Phones,43.176
CA-2016-121188,28/08/2016,CB-12025,Consumidor,Brasil,Sapopema,Paraná,FUR-FU-10003981,Decoração,Furnishings,4.16
CA-2016-156013,20/09/2016,TC-20980,Corporate,Brasil,Bataguassu,Mato Grosso do Sul,OFF-PA-10001970,Papelaria,Paper,61.4
CA-2016-156013,20/09/2016,TC-20980,Corporate,Brasil,Pilar,Paraíba,OFF-BI-10002437,Papelaria,Binders,24.448
CA-2017-132997,07/11/2017,LW-17215,Consumidor,Brasil,Nova Veneza,Goiás,TEC-PH-10000586,Aparelhos,Phones,263.96
CA-2017-132997,07/11/2017,LW-17215,Consumidor,Brasil,Guarani d'Oeste,São Paulo,TEC-PH-10003811,Aparelhos,Phones,359.97
CA-2017-132997,07/11/2017,LW-17215,Consumidor,Brasil,Itapajé,Ceará,OFF-PA-10004983,Papelaria,Paper,12.96
CA-2017-132997,07/11/2017,LW-17215,Consumidor,Brasil,Serrolândia,Bahia,OFF-ST-10003479,Papelaria,Storage,116.82
CA-2017-132997,07/11/2017,LW-17215,Consumidor,Brasil,Pirpirituba,Paraíba,OFF-BI-10004318,Papelaria,Binders,276.784
US-2016-160563,20/10/2016,NS-18640,Corporate,Brasil,Carneirinho,Minas Gerais,TEC-AC-10002567,Aparelhos,Accessories,239.97
US-2016-160563,20/10/2016,NS-18640,Corporate,Brasil,Nísia Floresta,Rio Grande do Norte,FUR-FU-10001731,Decoração,Furnishings,16.02
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,José Gonçalves de Minas,Minas Gerais,OFF-ST-10002743,Papelaria,Storage,454.56
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Porto Calvo,Alagoas,FUR-FU-10002116,Decoração,Furnishings,141.42
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Cardoso,São Paulo,FUR-CH-10003199,Decoração,Chairs,310.744
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Realeza,Paraná,OFF-AR-10003158,Papelaria,Art,12.736
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Sucupira,Tocantins,OFF-BI-10000301,Papelaria,Binders,6.47
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Conceição de Macabu,Rio de Janeiro,OFF-BI-10000343,Papelaria,Binders,13.748
CA-2018-151750,01/01/2018,JM-15250,Consumidor,Brasil,Nerópolis,Goiás,OFF-AP-10004708,Papelaria,Appliances,15.224
CA-2016-106187,23/06/2016,RF-19345,Corporate,Brasil,Campina Grande do Sul,Paraná,FUR-FU-10000794,Decoração,Furnishings,27.42
CA-2016-106187,23/06/2016,RF-19345,Corporate,Brasil,Condado,Pernambuco,OFF-BI-10004519,Papelaria,Binders,165.98
CA-2016-106187,23/06/2016,RF-19345,Corporate,Brasil,São José do Goiabal,Minas Gerais,TEC-AC-10001590,Aparelhos,Accessories,75.0
US-2017-164945,22/11/2017,CA-12055,Home Office,Brasil,Painel,Santa Catarina,OFF-BI-10001524,Papelaria,Binders,134.272
CA-2016-150714,26/10/2016,KH-16690,Corporate,Brasil,Conceição do Tocantins,Tocantins,OFF-LA-10001474,Papelaria,Labels,146.544
CA-2016-150714,26/10/2016,KH-16690,Corporate,Brasil,Nantes,São Paulo,OFF-PA-10001497,Papelaria,Paper,131.904
CA-2016-150714,26/10/2016,KH-16690,Corporate,Brasil,Lago da Pedra,Maranhão,OFF-AP-10003287,Papelaria,Appliances,203.88
CA-2016-150714,26/10/2016,KH-16690,Corporate,Brasil,Entre Rios,Bahia,OFF-BI-10002982,Papelaria,Binders,14.301
CA-2016-150714,26/10/2016,KH-16690,Corporate,Brasil,Ouro,Santa Catarina,OFF-ST-10001809,Papelaria,Storage,718.64
CA-2017-105753,20/10/2017,LC-16960,Home Office,Brasil,Inácio Martins,Paraná,FUR-FU-10000246,Decoração,Furnishings,61.1
CA-2018-120894,28/04/2018,JL-15130,Consumidor,Brasil,Ibirajuba,Pernambuco,OFF-AP-10000252,Papelaria,Appliances,28.08
CA-2017-106621,29/09/2017,DM-12955,Corporate,Brasil,Mateus Leme,Minas Gerais,OFF-AR-10002375,Papelaria,Art,10.496
CA-2016-107020,10/07/2016,MV-18190,Consumidor,Brasil,Coração de Maria,Bahia,OFF-BI-10003719,Papelaria,Binders,39.92
US-2016-117492,07/08/2016,NS-18640,Corporate,Brasil,Japorã,Mato Grosso do Sul,OFF-AP-10001492,Papelaria,Appliances,77.58
CA-2015-101392,07/12/2015,AS-10630,Home Office,Brasil,Caracol,Mato Grosso do Sul,OFF-ST-10000532,Papelaria,Storage,269.36
CA-2016-127502,10/12/2016,MT-17815,Consumidor,Brasil,Unistalda,Rio Grande do Sul,OFF-LA-10001613,Papelaria,Labels,5.76
